Programme...:	MICH
Date........:	   202021-04-
Heure.......:	     6 17:29:
Colonnes....:	            3
Lignes......:	         1350
Décalage....:	           17
Commentaires:	lumiere blanche -200 a 200 microns

P.abs.i.(mp):	 1.4992600E+5	P.cal.i.(µm):	-2.0071953E+2	V_min___(mV):	 1.3865414E+6	
P.abs.f.(mp):	 1.5397300E+5	P.cal.f.(µm):	 2.0081875E+2	V_max___(mV):	 3.4892526E+5	
Nbre_de_pts_:	 1.3500000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:		
Filtre......:		
Détecteur...:		
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 1.2390280E+6	-2.0071953E+2	 8.4692228E+2	
 1.2391080E+6	-2.0042188E+2	 8.4731311E+2	
 1.2391880E+6	-2.0012422E+2	 8.4682459E+2	
 1.2392680E+6	-1.9982656E+2	 8.4709328E+2	
 1.2393480E+6	-1.9952891E+2	 8.4680015E+2	
 1.2394280E+6	-1.9923125E+2	 8.4687346E+2	
 1.2395080E+6	-1.9893359E+2	 8.4677577E+2	
 1.3048920E+6	 4.3060937E+1	 8.4794819E+2	
 1.3049720E+6	 4.3358594E+1	 8.4892523E+2	
 1.3050520E+6	 4.3656250E+1	 8.4975570E+2	
 1.3051320E+6	 4.3953906E+1	 8.4992671E+2	
 1.3052120E+6	 4.4251562E+1	 8.4941375E+2	
 1.3052920E+6	 4.4549219E+1	 8.4887636E+2	
 1.3053720E+6	 4.4846875E+1	 8.4750855E+2	
 1.3054520E+6	 4.5144531E+1	 8.4513921E+2	
 1.3055320E+6	 4.5442187E+1	 8.4377134E+2	
 1.3056120E+6	 4.5739844E+1	 8.4267217E+2	
 1.3056920E+6	 4.6037500E+1	 8.4179282E+2	
 1.3057720E+6	 4.6335156E+1	 8.4008300E+2	
 1.3058520E+6	 4.6632812E+1	 8.3900827E+2	
 1.3059320E+6	 4.6930469E+1	 8.3888614E+2	
 1.3060120E+6	 4.7228125E+1	 8.3954567E+2	
 1.3060920E+6	 4.7525781E+1	 8.4084022E+2	
 1.3061720E+6	 4.7823437E+1	 8.4235466E+2	
 1.3062520E+6	 4.8121094E+1	 8.4362477E+2	
 1.3063320E+6	 4.8418750E+1	 8.4611624E+2	
 1.3064120E+6	 4.8716406E+1	 8.4638494E+2	
 1.3064920E+6	 4.9014062E+1	 8.4753293E+2	
 1.3065720E+6	 4.9311719E+1	 8.4758180E+2	
 1.3066520E+6	 4.9609375E+1	 8.4682459E+2	
 1.3067320E+6	 4.9907031E+1	 8.4491938E+2	
 1.3068120E+6	 5.0204687E+1	 8.4482169E+2	
 1.3068920E+6	 5.0502344E+1	 8.4338051E+2	
 1.3069720E+6	 5.0800000E+1	 8.4272105E+2	
 1.3070520E+6	 5.1097656E+1	 8.4218365E+2	
 1.3071320E+6	 5.1395312E+1	 8.4140205E+2	
 1.3072120E+6	 5.1692969E+1	 8.4196383E+2	
 1.3072920E+6	 5.1990625E+1	 8.4250122E+2	
 1.3073720E+6	 5.2288281E+1	 8.4276986E+2	
 1.3074520E+6	 5.2585937E+1	 8.4313625E+2	
 1.3075320E+6	 5.2883594E+1	 8.4391791E+2	
 1.3076120E+6	 5.3181250E+1	 8.4504151E+2	
 1.3076920E+6	 5.3478906E+1	 8.4574986E+2	
 1.3077720E+6	 5.3776562E+1	 8.4614068E+2	
 1.3078520E+6	 5.4074219E+1	 8.4667802E+2	
 1.3079320E+6	 5.4371875E+1	 8.4621394E+2	
 1.3080120E+6	 5.4669531E+1	 8.4538347E+2	
 1.3080920E+6	 5.4967187E+1	 8.4467512E+2	
 1.3081720E+6	 5.5264844E+1	 8.4374690E+2	
 1.3082520E+6	 5.5562500E+1	 8.4276986E+2	
 1.3083320E+6	 5.5860156E+1	 8.4269661E+2	
 1.3084120E+6	 5.6157812E+1	 8.4250122E+2	
 1.3084920E+6	 5.6455469E+1	 8.4257448E+2	
 1.3085720E+6	 5.6753125E+1	 8.4267217E+2	
 1.3086520E+6	 5.7050781E+1	 8.4269661E+2	
 1.3087320E+6	 5.7348437E+1	 8.4274548E+2	
 1.3088120E+6	 5.7646094E+1	 8.4333169E+2	
 1.3088920E+6	 5.7943750E+1	 8.4394234E+2	
 1.3089720E+6	 5.8241406E+1	 8.4438199E+2	
 1.3090520E+6	 5.8539062E+1	 8.4482169E+2	
 1.3091320E+6	 5.8836719E+1	 8.4523690E+2	
 1.3092120E+6	 5.9134375E+1	 8.4582311E+2	
 1.3092920E+6	 5.9432031E+1	 8.4594524E+2	
 1.3093720E+6	 5.9729687E+1	 8.4577429E+2	
 1.3094520E+6	 6.0027344E+1	 8.4589642E+2	
 1.3095320E+6	 6.0325000E+1	 8.4521246E+2	
 1.3096120E+6	 6.0622656E+1	 8.4479725E+2	
 1.3096920E+6	 6.0920312E+1	 8.4399116E+2	
 1.3097720E+6	 6.1217969E+1	 8.4289199E+2	
 1.3098520E+6	 6.1515625E+1	 8.4276986E+2	
 1.3099320E+6	 6.1813281E+1	 8.4269661E+2	
 1.3100120E+6	 6.2110937E+1	 8.4276986E+2	
 1.3100920E+6	 6.2408594E+1	 8.4281874E+2	
 1.3101720E+6	 6.2706250E+1	 8.4364921E+2	
 1.3102520E+6	 6.3003906E+1	 8.4423542E+2	
 1.3103320E+6	 6.3301562E+1	 8.4521246E+2	
 1.3104120E+6	 6.3599219E+1	 8.4543234E+2	
 1.3104920E+6	 6.3896875E+1	 8.4553003E+2	
 1.3105720E+6	 6.4194531E+1	 8.4533459E+2	
 1.3106520E+6	 6.4492187E+1	 8.4491938E+2	
 1.3107320E+6	 6.4789844E+1	 8.4435755E+2	
 1.3108120E+6	 6.5087500E+1	 8.4428430E+2	
 1.3108920E+6	 6.5385156E+1	 8.4372252E+2	
 1.3109720E+6	 6.5682812E+1	 8.4328282E+2	
 1.3110520E+6	 6.5980469E+1	 8.4298974E+2	
 1.3111320E+6	 6.6278125E+1	 8.4286761E+2	
 1.3112120E+6	 6.6575781E+1	 8.4286761E+2	
 1.3112920E+6	 6.6873437E+1	 8.4296530E+2	
 1.3113720E+6	 6.7171094E+1	 8.4318513E+2	
 1.3114520E+6	 6.7468750E+1	 8.4357595E+2	
 1.3115320E+6	 6.7766406E+1	 8.4408891E+2	
 1.3116120E+6	 6.8064062E+1	 8.4440643E+2	
 1.3116920E+6	 6.8361719E+1	 8.4457743E+2	
 1.3117720E+6	 6.8659375E+1	 8.4452856E+2	
 1.3118520E+6	 6.8957031E+1	 8.4457743E+2	
 1.3119320E+6	 6.9254688E+1	 8.4479725E+2	
 1.3120120E+6	 6.9552344E+1	 8.4482169E+2	
 1.3120920E+6	 6.9850000E+1	 8.4472394E+2	
 1.3121720E+6	 7.0147656E+1	 8.4443086E+2	
 1.3122520E+6	 7.0445312E+1	 8.4384465E+2	
 1.3123320E+6	 7.0742969E+1	 8.4382021E+2	
 1.3124120E+6	 7.1040625E+1	 8.4364921E+2	
 1.3124920E+6	 7.1338281E+1	 8.4318513E+2	
 1.3125720E+6	 7.1635937E+1	 8.4313625E+2	
 1.3126520E+6	 7.1933594E+1	 8.4301412E+2	
 1.3127320E+6	 7.2231250E+1	 8.4284317E+2	
 1.3128120E+6	 7.2528906E+1	 8.4298974E+2	
 1.3128920E+6	 7.2826562E+1	 8.4298974E+2	
 1.3129720E+6	 7.3124219E+1	 8.4313625E+2	
 1.3130520E+6	 7.3421875E+1	 8.4362477E+2	
 1.3131320E+6	 7.3719531E+1	 8.4430873E+2	
 1.3132120E+6	 7.4017187E+1	 8.4472394E+2	
 1.3132920E+6	 7.4314844E+1	 8.4445530E+2	
 1.3133720E+6	 7.4612500E+1	 8.4430873E+2	
 1.3134520E+6	 7.4910156E+1	 8.4435755E+2	
 1.3135320E+6	 7.5207813E+1	 8.4406447E+2	
 1.3136120E+6	 7.5505469E+1	 8.4401560E+2	
 1.3136920E+6	 7.5803125E+1	 8.4374690E+2	
 1.3137720E+6	 7.6100781E+1	 8.4320956E+2	
 1.3138520E+6	 7.6398437E+1	 8.4325838E+2	
 1.3139320E+6	 7.6696094E+1	 8.4313625E+2	
 1.3140120E+6	 7.6993750E+1	 8.4306300E+2	
 1.3140920E+6	 7.7291406E+1	 8.4325838E+2	
 1.3141720E+6	 7.7589062E+1	 8.4311187E+2	
 1.3142520E+6	 7.7886719E+1	 8.4328282E+2	
 1.3143320E+6	 7.8184375E+1	 8.4377134E+2	
 1.3144120E+6	 7.8482031E+1	 8.4396678E+2	
 1.3144920E+6	 7.8779687E+1	 8.4394234E+2	
 1.3145720E+6	 7.9077344E+1	 8.4379578E+2	
 1.3146520E+6	 7.9375000E+1	 8.4386903E+2	
 1.3147320E+6	 7.9672656E+1	 8.4435755E+2	
 1.3148120E+6	 7.9970312E+1	 8.4425986E+2	
 1.3148920E+6	 8.0267969E+1	 8.4379578E+2	
 1.3149720E+6	 8.0565625E+1	 8.4333169E+2	
 1.3150520E+6	 8.0863281E+1	 8.4330726E+2	
 1.3151320E+6	 8.1160937E+1	 8.4345382E+2	
 1.3152120E+6	 8.1458594E+1	 8.4330726E+2	
 1.3152920E+6	 8.1756250E+1	 8.4313625E+2	
 1.3153720E+6	 8.2053906E+1	 8.4291643E+2	
 1.3154520E+6	 8.2351562E+1	 8.4323400E+2	
 1.3155320E+6	 8.2649219E+1	 8.4345382E+2	
 1.3156120E+6	 8.2946875E+1	 8.4362477E+2	
 1.3156920E+6	 8.3244531E+1	 8.4364921E+2	
 1.3157720E+6	 8.3542187E+1	 8.4352708E+2	
 1.3158520E+6	 8.3839844E+1	 8.4367365E+2	
 1.3159320E+6	 8.4137500E+1	 8.4408891E+2	
 1.3160120E+6	 8.4435156E+1	 8.4406447E+2	
 1.3160920E+6	 8.4732812E+1	 8.4384465E+2	
 1.3161720E+6	 8.5030469E+1	 8.4355152E+2	
 1.3162520E+6	 8.5328125E+1	 8.4379578E+2	
 1.3163320E+6	 8.5625781E+1	 8.4406447E+2	
 1.3164120E+6	 8.5923437E+1	 8.4389347E+2	
 1.3164920E+6	 8.6221094E+1	 8.4342939E+2	
 1.3165720E+6	 8.6518750E+1	 8.4303856E+2	
 1.3166520E+6	 8.6816406E+1	 8.4320956E+2	
 1.3167320E+6	 8.7114062E+1	 8.4323400E+2	
 1.3168120E+6	 8.7411719E+1	 8.4333169E+2	
 1.3168920E+6	 8.7709375E+1	 8.4345382E+2	
 1.3169720E+6	 8.8007031E+1	 8.4340495E+2	
 1.3170520E+6	 8.8304687E+1	 8.4364921E+2	
 1.3171320E+6	 8.8602344E+1	 8.4399116E+2	
 1.3172120E+6	 8.8900000E+1	 8.4394234E+2	
 1.3172920E+6	 8.9197656E+1	 8.4377134E+2	
 1.3173720E+6	 8.9495312E+1	 8.4345382E+2	
 1.3174520E+6	 8.9792969E+1	 8.4382021E+2	
 1.3175320E+6	 9.0090625E+1	 8.4372252E+2	
 1.3176120E+6	 9.0388281E+1	 8.4352708E+2	
 1.3176920E+6	 9.0685937E+1	 8.4333169E+2	
 1.3177720E+6	 9.0983594E+1	 8.4330726E+2	
 1.3178520E+6	 9.1281250E+1	 8.4333169E+2	
 1.3179320E+6	 9.1578906E+1	 8.4350264E+2	
 1.3180120E+6	 9.1876562E+1	 8.4345382E+2	
 1.3180920E+6	 9.2174219E+1	 8.4328282E+2	
 1.3181720E+6	 9.2471875E+1	 8.4320956E+2	
 1.3182520E+6	 9.2769531E+1	 8.4357595E+2	
 1.3183320E+6	 9.3067187E+1	 8.4394234E+2	
 1.3184120E+6	 9.3364844E+1	 8.4382021E+2	
 1.3184920E+6	 9.3662500E+1	 8.4364921E+2	
 1.3185720E+6	 9.3960156E+1	 8.4360039E+2	
 1.3186520E+6	 9.4257812E+1	 8.4384465E+2	
 1.3187320E+6	 9.4555469E+1	 8.4399116E+2	
 1.3188120E+6	 9.4853125E+1	 8.4382021E+2	
 1.3188920E+6	 9.5150781E+1	 8.4342939E+2	
 1.3189720E+6	 9.5448437E+1	 8.4333169E+2	
 1.3190520E+6	 9.5746094E+1	 8.4345382E+2	
 1.3191320E+6	 9.6043750E+1	 8.4340495E+2	
 1.3192120E+6	 9.6341406E+1	 8.4335613E+2	
 1.3192920E+6	 9.6639062E+1	 8.4311187E+2	
 1.3193720E+6	 9.6936719E+1	 8.4296530E+2	
 1.3194520E+6	 9.7234375E+1	 8.4333169E+2	
 1.3195320E+6	 9.7532031E+1	 8.4345382E+2	
 1.3196120E+6	 9.7829687E+1	 8.4328282E+2	
 1.3196920E+6	 9.8127344E+1	 8.4345382E+2	
 1.3197720E+6	 9.8425000E+1	 8.4338051E+2	
 1.3198520E+6	 9.8722656E+1	 8.4374690E+2	
 1.3199320E+6	 9.9020312E+1	 8.4367365E+2	
 1.3200120E+6	 9.9317969E+1	 8.4379578E+2	
 1.3200920E+6	 9.9615625E+1	 8.4333169E+2	
 1.3201720E+6	 9.9913281E+1	 8.4318513E+2	
 1.3202520E+6	 1.0021094E+2	 8.4330726E+2	
 1.3203320E+6	 1.0050859E+2	 8.4328282E+2	
 1.3204120E+6	 1.0080625E+2	 8.4328282E+2	
 1.3204920E+6	 1.0110391E+2	 8.4301412E+2	
 1.3205720E+6	 1.0140156E+2	 8.4316069E+2	
 1.3206520E+6	 1.0169922E+2	 8.4330726E+2	
 1.3207320E+6	 1.0199687E+2	 8.4340495E+2	
 1.3208120E+6	 1.0229453E+2	 8.4330726E+2	
 1.3208920E+6	 1.0259219E+2	 8.4335613E+2	
 1.3209720E+6	 1.0288984E+2	 8.4342939E+2	
 1.3210520E+6	 1.0318750E+2	 8.4357595E+2	
 1.3211320E+6	 1.0348516E+2	 8.4362477E+2	
 1.3212120E+6	 1.0378281E+2	 8.4360039E+2	
 1.3212920E+6	 1.0408047E+2	 8.4328282E+2	
 1.3213720E+6	 1.0437812E+2	 8.4323400E+2	
 1.3214520E+6	 1.0467578E+2	 8.4320956E+2	
 1.3215320E+6	 1.0497344E+2	 8.4333169E+2	
 1.3216120E+6	 1.0527109E+2	 8.4306300E+2	
 1.3216920E+6	 1.0556875E+2	 8.4296530E+2	
 1.3217720E+6	 1.0586641E+2	 8.4294087E+2	
 1.3218520E+6	 1.0616406E+2	 8.4330726E+2	
 1.3219320E+6	 1.0646172E+2	 8.4330726E+2	
 1.3220120E+6	 1.0675937E+2	 8.4335613E+2	
 1.3220920E+6	 1.0705703E+2	 8.4328282E+2	
 1.3221720E+6	 1.0735469E+2	 8.4323400E+2	
 1.3222520E+6	 1.0765234E+2	 8.4357595E+2	
 1.3223320E+6	 1.0795000E+2	 8.4350264E+2	
 1.3224120E+6	 1.0824766E+2	 8.4342939E+2	
 1.3224920E+6	 1.0854531E+2	 8.4311187E+2	
 1.3225720E+6	 1.0884297E+2	 8.4318513E+2	
 1.3226520E+6	 1.0914063E+2	 8.4328282E+2	
 1.3227320E+6	 1.0943828E+2	 8.4311187E+2	
 1.3228120E+6	 1.0973594E+2	 8.4298974E+2	
 1.3228920E+6	 1.1003359E+2	 8.4294087E+2	
 1.3229720E+6	 1.1033125E+2	 8.4281874E+2	
 1.3230520E+6	 1.1062891E+2	 8.4289199E+2	
 1.3231320E+6	 1.1092656E+2	 8.4286761E+2	
 1.3232120E+6	 1.1122422E+2	 8.4296530E+2	
 1.3232920E+6	 1.1152187E+2	 8.4291643E+2	
 1.3233720E+6	 1.1181953E+2	 8.4291643E+2	
 1.3234520E+6	 1.1211719E+2	 8.4320956E+2	
 1.3235320E+6	 1.1241484E+2	 8.4338051E+2	
 1.3236120E+6	 1.1271250E+2	 8.4328282E+2	
 1.3236920E+6	 1.1301016E+2	 8.4296530E+2	
 1.3237720E+6	 1.1330781E+2	 8.4298974E+2	
 1.3238520E+6	 1.1360547E+2	 8.4316069E+2	
 1.3239320E+6	 1.1390312E+2	 8.4294087E+2	
 1.3240120E+6	 1.1420078E+2	 8.4298974E+2	
 1.3240920E+6	 1.1449844E+2	 8.4291643E+2	
 1.3241720E+6	 1.1479609E+2	 8.4281874E+2	
 1.3242520E+6	 1.1509375E+2	 8.4291643E+2	
 1.3243320E+6	 1.1539141E+2	 8.4301412E+2	
 1.3244120E+6	 1.1568906E+2	 8.4298974E+2	
 1.3244920E+6	 1.1598672E+2	 8.4276986E+2	
 1.3245720E+6	 1.1628437E+2	 8.4294087E+2	
 1.3246520E+6	 1.1658203E+2	 8.4306300E+2	
 1.3247320E+6	 1.1687969E+2	 8.4325838E+2	
 1.3248120E+6	 1.1717734E+2	 8.4330726E+2	
 1.3248920E+6	 1.1747500E+2	 8.4301412E+2	
 1.3249720E+6	 1.1777266E+2	 8.4301412E+2	
 1.3250520E+6	 1.1807031E+2	 8.4298974E+2	
 1.3251320E+6	 1.1836797E+2	 8.4298974E+2	
 1.3252120E+6	 1.1866562E+2	 8.4306300E+2	
 1.3252920E+6	 1.1896328E+2	 8.4294087E+2	
 1.3253720E+6	 1.1926094E+2	 8.4281874E+2	
 1.3254520E+6	 1.1955859E+2	 8.4298974E+2	
 1.3255320E+6	 1.1985625E+2	 8.4296530E+2	
 1.3256120E+6	 1.2015391E+2	 8.4284317E+2	
 1.3256920E+6	 1.2045156E+2	 8.4284317E+2	
 1.3257720E+6	 1.2074922E+2	 8.4289199E+2	
 1.3258520E+6	 1.2104688E+2	 8.4306300E+2	
 1.3259320E+6	 1.2134453E+2	 8.4306300E+2	
 1.3260120E+6	 1.2164219E+2	 8.4301412E+2	
 1.3260920E+6	 1.2193984E+2	 8.4289199E+2	
 1.3261720E+6	 1.2223750E+2	 8.4286761E+2	
 1.3262520E+6	 1.2253516E+2	 8.4306300E+2	
 1.3263320E+6	 1.2283281E+2	 8.4298974E+2	
 1.3264120E+6	 1.2313047E+2	 8.4298974E+2	
 1.3264920E+6	 1.2342812E+2	 8.4289199E+2	
 1.3265720E+6	 1.2372578E+2	 8.4284317E+2	
 1.3266520E+6	 1.2402344E+2	 8.4286761E+2	
 1.3267320E+6	 1.2432109E+2	 8.4279430E+2	
 1.3268120E+6	 1.2461875E+2	 8.4289199E+2	
 1.3268920E+6	 1.2491641E+2	 8.4267217E+2	
 1.3269720E+6	 1.2521406E+2	 8.4272105E+2	
 1.3270520E+6	 1.2551172E+2	 8.4301412E+2	
 1.3271320E+6	 1.2580937E+2	 8.4286761E+2	
 1.3272120E+6	 1.2610703E+2	 8.4298974E+2	
 1.3272920E+6	 1.2640469E+2	 8.4286761E+2	
 1.3273720E+6	 1.2670234E+2	 8.4294087E+2	
 1.3274520E+6	 1.2700000E+2	 8.4294087E+2	
 1.3275320E+6	 1.2729766E+2	 8.4301412E+2	
 1.3276120E+6	 1.2759531E+2	 8.4286761E+2	
 1.3276920E+6	 1.2789297E+2	 8.4279430E+2	
 1.3277720E+6	 1.2819062E+2	 8.4286761E+2	
 1.3278520E+6	 1.2848828E+2	 8.4286761E+2	
 1.3279320E+6	 1.2878594E+2	 8.4279430E+2	
 1.3280120E+6	 1.2908359E+2	 8.4281874E+2	
 1.3280920E+6	 1.2938125E+2	 8.4284317E+2	
 1.3281720E+6	 1.2967891E+2	 8.4276986E+2	
 1.3282520E+6	 1.2997656E+2	 8.4272105E+2	
 1.3283320E+6	 1.3027422E+2	 8.4291643E+2	
 1.3284120E+6	 1.3057188E+2	 8.4294087E+2	
 1.3284920E+6	 1.3086953E+2	 8.4284317E+2	
 1.3285720E+6	 1.3116719E+2	 8.4276986E+2	
 1.3286520E+6	 1.3146484E+2	 8.4291643E+2	
 1.3287320E+6	 1.3176250E+2	 8.4289199E+2	
 1.3288120E+6	 1.3206016E+2	 8.4286761E+2	
 1.3288920E+6	 1.3235781E+2	 8.4281874E+2	
 1.3289720E+6	 1.3265547E+2	 8.4279430E+2	
 1.3290520E+6	 1.3295313E+2	 8.4276986E+2	
 1.3291320E+6	 1.3325078E+2	 8.4291643E+2	
 1.3292120E+6	 1.3354844E+2	 8.4279430E+2	
 1.3292920E+6	 1.3384609E+2	 8.4274548E+2	
 1.3293720E+6	 1.3414375E+2	 8.4281874E+2	
 1.3294520E+6	 1.3444141E+2	 8.4276986E+2	
 1.3295320E+6	 1.3473906E+2	 8.4281874E+2	
 1.3296120E+6	 1.3503672E+2	 8.4276986E+2	
 1.3296920E+6	 1.3533437E+2	 8.4272105E+2	
 1.3297720E+6	 1.3563203E+2	 8.4269661E+2	
 1.3298520E+6	 1.3592969E+2	 8.4284317E+2	
 1.3299320E+6	 1.3622734E+2	 8.4279430E+2	
 1.3300120E+6	 1.3652500E+2	 8.4279430E+2	
 1.3300920E+6	 1.3682266E+2	 8.4279430E+2	
 1.3301720E+6	 1.3712031E+2	 8.4274548E+2	
 1.3302520E+6	 1.3741797E+2	 8.4294087E+2	
 1.3303320E+6	 1.3771562E+2	 8.4276986E+2	
 1.3304120E+6	 1.3801328E+2	 8.4284317E+2	
 1.3304920E+6	 1.3831094E+2	 8.4279430E+2	
 1.3305720E+6	 1.3860859E+2	 8.4281874E+2	
 1.3306520E+6	 1.3890625E+2	 8.4272105E+2	
 1.3307320E+6	 1.3920391E+2	 8.4274548E+2	
 1.3308120E+6	 1.3950156E+2	 8.4284317E+2	
 1.3308920E+6	 1.3979922E+2	 8.4274548E+2	
 1.3309720E+6	 1.4009687E+2	 8.4276986E+2	
 1.3310520E+6	 1.4039453E+2	 8.4274548E+2	
 1.3311320E+6	 1.4069219E+2	 8.4274548E+2	
 1.3312120E+6	 1.4098984E+2	 8.4274548E+2	
 1.3312920E+6	 1.4128750E+2	 8.4274548E+2	
 1.3313720E+6	 1.4158516E+2	 8.4276986E+2	
 1.3314520E+6	 1.4188281E+2	 8.4281874E+2	
 1.3315320E+6	 1.4218047E+2	 8.4276986E+2	
 1.3316120E+6	 1.4247813E+2	 8.4279430E+2	
 1.3316920E+6	 1.4277578E+2	 8.4279430E+2	
 1.3317720E+6	 1.4307344E+2	 8.4279430E+2	
 1.3318520E+6	 1.4337109E+2	 8.4276986E+2	
 1.3319320E+6	 1.4366875E+2	 8.4284317E+2	
 1.3320120E+6	 1.4396641E+2	 8.4274548E+2	
 1.3320920E+6	 1.4426406E+2	 8.4267217E+2	
 1.3321720E+6	 1.4456172E+2	 8.4281874E+2	
 1.3322520E+6	 1.4485938E+2	 8.4269661E+2	
 1.3323320E+6	 1.4515703E+2	 8.4267217E+2	
 1.3324120E+6	 1.4545469E+2	 8.4267217E+2	
 1.3324920E+6	 1.4575234E+2	 8.4267217E+2	
 1.3325720E+6	 1.4605000E+2	 8.4267217E+2	
 1.3326520E+6	 1.4634766E+2	 8.4276986E+2	
 1.3327320E+6	 1.4664531E+2	 8.4279430E+2	
 1.3328120E+6	 1.4694297E+2	 8.4274548E+2	
 1.3328920E+6	 1.4724062E+2	 8.4269661E+2	
 1.3329720E+6	 1.4753828E+2	 8.4272105E+2	
 1.3330520E+6	 1.4783594E+2	 8.4269661E+2	
 1.3331320E+6	 1.4813359E+2	 8.4272105E+2	
 1.3332120E+6	 1.4843125E+2	 8.4274548E+2	
 1.3332920E+6	 1.4872891E+2	 8.4272105E+2	
 1.3333720E+6	 1.4902656E+2	 8.4274548E+2	
 1.3334520E+6	 1.4932422E+2	 8.4284317E+2	
 1.3335320E+6	 1.4962187E+2	 8.4274548E+2	
 1.3336120E+6	 1.4991953E+2	 8.4272105E+2	
 1.3336920E+6	 1.5021719E+2	 8.4276986E+2	
 1.3337720E+6	 1.5051484E+2	 8.4276986E+2	
 1.3338520E+6	 1.5081250E+2	 8.4274548E+2	
 1.3339320E+6	 1.5111016E+2	 8.4279430E+2	
 1.3340120E+6	 1.5140781E+2	 8.4267217E+2	
 1.3340920E+6	 1.5170547E+2	 8.4284317E+2	
 1.3341720E+6	 1.5200312E+2	 8.4281874E+2	
 1.3342520E+6	 1.5230078E+2	 8.4269661E+2	
 1.3343320E+6	 1.5259844E+2	 8.4274548E+2	
 1.3344120E+6	 1.5289609E+2	 8.4272105E+2	
 1.3344920E+6	 1.5319375E+2	 8.4269661E+2	
 1.3345720E+6	 1.5349141E+2	 8.4267217E+2	
 1.3346520E+6	 1.5378906E+2	 8.4264773E+2	
 1.3347320E+6	 1.5408672E+2	 8.4276986E+2	
 1.3348120E+6	 1.5438437E+2	 8.4272105E+2	
 1.3348920E+6	 1.5468203E+2	 8.4272105E+2	
 1.3349720E+6	 1.5497969E+2	 8.4274548E+2	
 1.3350520E+6	 1.5527734E+2	 8.4272105E+2	
 1.3351320E+6	 1.5557500E+2	 8.4276986E+2	
 1.3352120E+6	 1.5587266E+2	 8.4274548E+2	
 1.3352920E+6	 1.5617031E+2	 8.4262335E+2	
 1.3353720E+6	 1.5646797E+2	 8.4276986E+2	
 1.3354520E+6	 1.5676563E+2	 8.4272105E+2	
 1.3355320E+6	 1.5706328E+2	 8.4274548E+2	
 1.3356120E+6	 1.5736094E+2	 8.4264773E+2	
 1.3356920E+6	 1.5765859E+2	 8.4279430E+2	
 1.3357720E+6	 1.5795625E+2	 8.4272105E+2	
 1.3358520E+6	 1.5825391E+2	 8.4247679E+2	
 1.3359320E+6	 1.5855156E+2	 8.4281874E+2	
 1.3360120E+6	 1.5884922E+2	 8.4269661E+2	
 1.3360920E+6	 1.5914687E+2	 8.4269661E+2	
 1.3361720E+6	 1.5944453E+2	 8.4274548E+2	
 1.3362520E+6	 1.5974219E+2	 8.4262335E+2	
 1.3363320E+6	 1.6003984E+2	 8.4274548E+2	
 1.3364120E+6	 1.6033750E+2	 8.4267217E+2	
 1.3364920E+6	 1.6063516E+2	 8.4274548E+2	
 1.3365720E+6	 1.6093281E+2	 8.4274548E+2	
 1.3366520E+6	 1.6123047E+2	 8.4267217E+2	
 1.3367320E+6	 1.6152812E+2	 8.4264773E+2	
 1.3368120E+6	 1.6182578E+2	 8.4269661E+2	
 1.3368920E+6	 1.6212344E+2	 8.4267217E+2	
 1.3369720E+6	 1.6242109E+2	 8.4267217E+2	
 1.3370520E+6	 1.6271875E+2	 8.4269661E+2	
 1.3371320E+6	 1.6301641E+2	 8.4267217E+2	
 1.3372120E+6	 1.6331406E+2	 8.4257448E+2	
 1.3372920E+6	 1.6361172E+2	 8.4252560E+2	
 1.3373720E+6	 1.6390937E+2	 8.4250122E+2	
 1.3374520E+6	 1.6420703E+2	 8.4262335E+2	
 1.3375320E+6	 1.6450469E+2	 8.4272105E+2	
 1.3376120E+6	 1.6480234E+2	 8.4267217E+2	
 1.3376920E+6	 1.6510000E+2	 8.4267217E+2	
 1.3377720E+6	 1.6539766E+2	 8.4262335E+2	
 1.3378520E+6	 1.6569531E+2	 8.4259892E+2	
 1.3379320E+6	 1.6599297E+2	 8.4269661E+2	
 1.3380120E+6	 1.6629062E+2	 8.4257448E+2	
 1.3380920E+6	 1.6658828E+2	 8.4252560E+2	
 1.3381720E+6	 1.6688594E+2	 8.4264773E+2	
 1.3382520E+6	 1.6718359E+2	 8.4259892E+2	
 1.3383320E+6	 1.6748125E+2	 8.4264773E+2	
 1.3384120E+6	 1.6777891E+2	 8.4255004E+2	
 1.3384920E+6	 1.6807656E+2	 8.4252560E+2	
 1.3385720E+6	 1.6837422E+2	 8.4255004E+2	
 1.3386520E+6	 1.6867188E+2	 8.4255004E+2	
 1.3387320E+6	 1.6896953E+2	 8.4272105E+2	
 1.3388120E+6	 1.6926719E+2	 8.4259892E+2	
 1.3388920E+6	 1.6956484E+2	 8.4255004E+2	
 1.3389720E+6	 1.6986250E+2	 8.4252560E+2	
 1.3390520E+6	 1.7016016E+2	 8.4247679E+2	
 1.3391320E+6	 1.7045781E+2	 8.4269661E+2	
 1.3392120E+6	 1.7075547E+2	 8.4257448E+2	
 1.3392920E+6	 1.7105312E+2	 8.4257448E+2	
 1.3393720E+6	 1.7135078E+2	 8.4255004E+2	
 1.3394520E+6	 1.7164844E+2	 8.4250122E+2	
